aqi,co,day,hour,main_pollutant,name_1,name_2,no2,o3,pm10,pm25,so2
34,0.6,2018年10月11日18时,433100,―,湘西州,湘西州,12,102,34,14,4
46,0.8,2018年10月11日18时,440100,―,广州市,广州市,28,73,44,32,7
49,0.9,2018年10月11日18时,440200,―,韶关市,韶关市,18,74,49,34,16
41,0.7,2018年10月11日18时,440300,―,深圳市,深圳市,30,71,41,24,6
31,0.9,2018年10月11日18时,440400,―,珠海市,珠海市,38,99,30,19,6
30,0.8,2018年10月11日18时,440500,―,汕头市,汕头市,24,87,30,15,8
52,0.8,2018年10月11日18时,440600,PM10,佛山市,佛山市,28,78,54,30,7
47,0.8,2018年10月11日18时,440700,―,江门市,江门市,32,84,47,27,6
43,0.8,2018年10月11日18时,440800,―,湛江市,湛江市,16,69,36,30,16
53,1.0,2018年10月11日18时,440900,PM10,茂名市,茂名市,19,52,56,30,17
46,0.8,2018年10月11日18时,441200,―,肇庆市,肇庆市,30,97,46,29,9
36,0.8,2018年10月11日18时,441300,―,惠州市,惠州市,17,73,36,25,6
24,1.0,2018年10月11日18时,441400,―,梅州市,梅州市,24,41,24,16,6
23,0.9,2018年10月11日18时,441500,―,汕尾市,汕尾市,10,72,23,14,8
62,0.8,2018年10月11日18时,441600,PM2.5,河源市,河源市,16,54,50,44,6
36,1.2,2018年10月11日18时,441700,―,阳江市,阳江市,24,78,36,23,10
46,0.8,2018年10月11日18时,441800,―,清远市,清远市,24,82,40,32,10
36,0.9,2018年10月11日18时,441900,―,东莞市,东莞市,28,68,34,25,7
36,0.8,2018年10月11日18时,442000,―,中山市,中山市,39,69,36,19,6
24,1.2,2018年10月11日18时,445100,―,潮州市,潮州市,18,48,24,14,8
34,1.1,2018年10月11日18时,445200,―,揭阳市,揭阳市,24,46,34,19,7
28,0.8,2018年10月11日18时,445300,―,云浮市,云浮市,16,76,28,13,8
56,0.9,2018年10月11日18时,450100,PM10,南宁市,南宁市,30,90,61,36,8
55,0.8,2018年10月11日18时,450200,PM10,柳州市,柳州市,12,104,60,37,11
55,0.7,2018年10月11日18时,450300,PM10,桂林市,桂林市,18,105,59,33,8
44,1.2,2018年10月11日18时,450400,―,梧州市,梧州市,21,69,44,22,12
49,1.1,2018年10月11日18时,450500,―,北海市,北海市,19,81,49,33,9
58,1.1,2018年10月11日18时,450600,"PM10,PM2.5",防城港市,防城港市,19,112,65,41,7
52,1.0,2018年10月11日18时,450700,PM10,钦州市,钦州市,15,107,53,35,10
54,0.8,2018年10月11日18时,450800,PM10,贵港市,贵港市,16,91,58,35,7
35,1.0,2018年10月11日18时,450900,―,玉林市,玉林市,21,84,32,24,10
